generation,phase,best_fitness,mean_fitness,best_iou,hold_score,stability_score,stabilized_success,first_reach_step,hold_length,run_status,benchmark_target_best_stabilized,benchmark_target_best_mean_final_iou,mini_transfer_mean_best_iou,mini_transfer_mean_final_iou,mini_transfer_success_rate,mini_transfer_variance,mini_transfer_score,champion_score,champion_source,target_coverage_best,target_coverage_mean,area_ratio_mean,bar_coverage_best,trunk_coverage_best,top_bar_score,trunk_coverage_score,coverage_penalty,sparse_collapse_penalty,empty_collapse_penalty,collapse_gate,sparse_population_share,sparse_collapse_flag,top_bar_alignment_score,trunk_alignment_score,junction_score,off_axis_penalty,side_clutter_penalty,bar_endpoint_clutter,early_sparse_penalty,late_t_penalty,late_regression_flag,late_structure_penalty,pseudo_t_penalty
137,phase_T,0.5370438560853255,-0.7892946576571448,0.4411764705882353,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.6,0.34166666666666673,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,phase_T,0.5878985283686642,-0.6219534534607529,0.4666666666666667,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.3691666666666667,1.165,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.5833333333333334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,phase_T,0.43105718985441577,-0.9179575048522173,0.42424242424242425,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.2608333333333333,0.795,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.6875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,phase_T,0.409581395433302,-0.8315567007913115,0.38461538461538464,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.6,0.3075,0.9616666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,phase_T,0.42614610645182494,-0.6308415292902694,0.4375,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.3666666666666667,1.1191666666666666,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.6041666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,phase_T,0.35462983854592967,-0.9735745323104688,0.4,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.25916666666666666,0.8766666666666666,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.7291666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,phase_T,0.5022444348774153,-0.4533854436406655,0.4358974358974359,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.68,0.42250000000000004,1.2241666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5208333333333334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,phase_T,0.3600515022833733,-0.8146879168436211,0.4,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.33,1.1766666666666667,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.7083333333333334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,phase_T,0.5075143851131176,-0.8028535165721138,0.38095238095238093,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.64,0.31833333333333336,1.0291666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,phase_T,0.49173417550340237,-0.6213685560711778,0.4117647058823529,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.3666666666666667,1.0608333333333333,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.6458333333333334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,phase_T,0.4271347028292654,-0.6173441586524996,0.42424242424242425,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.39000000000000007,1.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.5208333333333334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,phase_T,0.3361169650591351,-0.7391419150309549,0.4642857142857143,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.52,0.355,1.1641666666666668,0.0,0.0,0.0,0.0,0.03600000000000003,0.07199999999999997,0.0,1.0,0.6875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,phase_T,0.46310101674308535,-0.5333827501937521,0.4166666666666667,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.6,0.36833333333333335,1.0458333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,phase_T,0.46568874192899895,-0.7637636291004274,0.4666666666666667,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.30833333333333335,0.9366666666666666,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.6875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,phase_T,0.5402931371009309,-0.4754763785605786,0.5,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.38916666666666666,1.0591666666666668,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.6041666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,phase_T,0.38018520843671677,-0.6135391174069058,0.4642857142857143,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.52,0.35333333333333333,1.0333333333333334,0.0,0.0,0.0,0.0,0.03600000000000003,0.07199999999999997,0.0,1.0,0.7083333333333334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,phase_T,0.5037721836684431,-0.6824116320782697,0.5384615384615384,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.325,0.8533333333333334,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.7083333333333334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,phase_T,0.39285670490807123,-1.0255912050366647,0.4,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.2541666666666667,0.8650000000000001,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.8541666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,phase_T,0.37072750438397184,-0.9022703726159902,0.4,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.2891666666666667,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.7291666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,phase_T,0.5784655635117577,-0.8988316526976732,0.56,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.2783333333333334,0.8266666666666667,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,phase_T,0.44348224102357636,-0.7880916087793417,0.4,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.32583333333333336,1.055,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.6458333333333334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,phase_T,0.4973782288608948,-0.5257456852671786,0.5,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.3825,1.0425,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.5833333333333334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,phase_T,0.38186565530480143,-0.8772214506196786,0.38461538461538464,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.6,0.3016666666666667,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,phase_T,0.48231407857020764,-0.6751905595561446,0.42424242424242425,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.35083333333333333,1.0641666666666667,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,phase_T,0.40582671055160907,-0.7767697597319412,0.45161290322580644,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.32583333333333336,0.9958333333333332,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.7291666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,phase_T,0.3913406522452376,-0.649197137838097,0.4,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.34833333333333333,1.0033333333333332,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.6875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,phase_T,0.4257629156266656,-1.0114781350779285,0.4375,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.2366666666666667,0.7016666666666667,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.8958333333333334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,phase_T,0.5394164454689632,-0.8417579455332836,0.5185185185185185,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.2791666666666667,0.7741666666666668,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,phase_T,0.5040528343268807,-0.8973864811902025,0.42857142857142855,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.6,0.2725,0.7833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7916666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,phase_T,0.4974990056058846,-0.8470522652239002,0.4166666666666667,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.6,0.28750000000000003,0.8141666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,phase_T,0.4728943555999975,-0.6833271367530463,0.4666666666666667,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.3775,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.6666666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,phase_T,0.4683143173766483,-0.7273544926691948,0.4411764705882353,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.6,0.32,0.9158333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7916666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,phase_T,0.47520826982005926,-0.8071679954467429,0.4166666666666667,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.6,0.3025,0.9025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,phase_T,0.4685041571046987,-0.8142914361200546,0.40540540540540543,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.6,0.29583333333333334,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7083333333333334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,phase_T,0.5029655128241328,-0.8931448727123396,0.52,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.52,0.2833333333333333,0.8858333333333334,0.0,0.0,0.0,0.0,0.03600000000000003,0.07199999999999997,0.0,1.0,0.7916666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,phase_T,0.41565982626661513,-0.7921094443756708,0.48148148148148145,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.52,0.33083333333333337,1.0233333333333332,0.0,0.0,0.0,0.0,0.03600000000000003,0.07199999999999997,0.0,1.0,0.7291666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,phase_T,0.5754187216354154,-0.6239393094785497,0.4838709677419355,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.6,0.3466666666666667,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7083333333333334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,phase_T,0.548034847922488,-0.7172986586512962,0.45454545454545453,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.6,0.3175,0.8791666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,phase_T,0.4488201814807208,-0.8457644527614286,0.4375,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.28750000000000003,0.7483333333333334,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,phase_T,0.5614571725353876,-0.7129413187119691,0.5185185185185185,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.3266666666666667,0.85,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,phase_T,0.5945885763234842,-0.3785576533755545,0.45714285714285713,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.64,0.41500000000000004,1.0058333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,phase_T,0.5907474966143224,-0.6430219932055062,0.46875,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.6,0.33,0.8533333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7291666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,phase_T,0.5214049066662523,-0.5726890903172158,0.42857142857142855,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.6,0.35000000000000003,0.8916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,phase_T,0.4731421794907995,-0.8456514799288479,0.52,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.52,0.2816666666666667,0.7725,0.0,0.0,0.0,0.0,0.03600000000000003,0.07199999999999997,0.0,1.0,0.8125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,phase_T,0.44079848923479137,-0.45384624569588966,0.40540540540540543,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.6,0.3958333333333333,1.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,phase_T,0.5908455635117578,-0.5178966034652409,0.56,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.36083333333333334,0.8483333333333333,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.7916666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,phase_T,0.4119607830843909,-0.6778172132847358,0.5,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.52,0.3383333333333334,0.8983333333333333,0.0,0.0,0.0,0.0,0.03600000000000003,0.07199999999999997,0.0,1.0,0.7083333333333334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,phase_T,0.5367681336561257,-0.7656529621449789,0.4827586206896552,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.305,0.8075,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,phase_T,0.7157183967803508,-0.46667528324116025,0.5357142857142857,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.6,0.365,0.8416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7291666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,phase_T,0.4580837267214818,-0.6919382847319023,0.42424242424242425,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.31916666666666665,0.8033333333333333,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.7708333333333334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,phase_T,0.4643146863127634,-0.6987015936887414,0.4827586206896552,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.3225,0.8891666666666667,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.7916666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,phase_T,0.4994850962962146,-0.6917653829467137,0.45454545454545453,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.6,0.3333333333333333,0.9158333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,phase_T,0.44976041994663984,-0.7584313146721268,0.48148148148148145,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.52,0.315,0.9233333333333333,0.0,0.0,0.0,0.0,0.03600000000000003,0.07199999999999997,0.0,1.0,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,phase_T,0.4677022566351625,-0.5678457017593338,0.4666666666666667,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.37833333333333335,1.0633333333333332,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.6458333333333334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,phase_T,0.6528237926701264,-0.5314827194946313,0.5172413793103449,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.6,0.38333333333333336,1.0091666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6458333333333334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,phase_T,0.6143622301784244,-0.9356411752759198,0.56,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.2758333333333333,0.8133333333333334,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.7916666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,phase_T,0.4766257215255796,-0.7375240148188853,0.4,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.36250000000000004,1.0816666666666668,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.5833333333333334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,phase_T,0.4080785507428786,-0.6701236497155384,0.48148148148148145,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.52,0.355,0.9874999999999999,0.0,0.0,0.0,0.0,0.03600000000000003,0.07199999999999997,0.0,1.0,0.7291666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,phase_T,0.7080259878322418,-0.7861945140839725,0.5357142857142857,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.6,0.3075,0.8383333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7291666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,phase_T,0.5584991883561411,-0.7921728313063753,0.5384615384615384,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.3,0.7566666666666667,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.7916666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,phase_T,0.5208261192211828,-0.6356066541380168,0.4375,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.3483333333333334,0.9474999999999999,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.7083333333333334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,phase_T,0.5851402834469094,-0.808358616408773,0.4411764705882353,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.6,0.3,0.7966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7708333333333334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,phase_T,0.47367754193395617,-0.7773539155185197,0.4375,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.3025,0.8008333333333333,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.7708333333333334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,phase_T,0.6271955275559478,-0.834486807796055,0.47058823529411764,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.64,0.2941666666666667,0.7825000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7708333333333334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,phase_T,0.4731421794907995,-0.9262973974356692,0.52,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.52,0.27,0.79,0.0,0.0,0.0,0.0,0.03600000000000003,0.07199999999999997,0.0,1.0,0.8333333333333334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,phase_T,0.5620624225190816,-0.9607040692524186,0.42857142857142855,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.6,0.2608333333333333,0.7458333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7708333333333334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,phase_T,0.4610642086006229,-0.8590932605120994,0.4375,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.29,0.8141666666666666,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.7916666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,phase_T,0.4920839455720226,-0.9957072680388475,0.4827586206896552,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.26416666666666666,0.8391666666666667,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,phase_T,0.4052440403356695,-0.6234609650115567,0.3783783783783784,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.3433333333333333,0.8933333333333334,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.7083333333333334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,phase_T,0.4777540852955305,-0.8536396457669717,0.4666666666666667,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.27166666666666667,0.61,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,phase_T,0.5041595111677595,-0.6185305105538242,0.4375,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.33416666666666667,0.8091666666666667,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.7291666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,phase_T,0.4239135408152747,-0.7894638718367158,0.4666666666666667,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.305,0.8325,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.6666666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,phase_T,0.4982383834304539,-0.6414347730083361,0.45454545454545453,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.6,0.33,0.7991666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,phase_T,0.4443322621488759,-1.0528773110648126,0.45161290322580644,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.225,0.6541666666666667,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.8333333333333334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,phase_T,0.49105407548440183,-0.894392292077444,0.4375,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.2575,0.6725,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.7916666666666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,phase_T,0.4107432124518786,-0.7398232563147701,0.42424242424242425,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.31083333333333335,0.8624999999999999,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.8125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,phase_T,0.582133284140318,-0.619365707847558,0.5384615384615384,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.3275,0.8491666666666666,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.8125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,phase_T,0.47693658881670986,-0.7948116758564009,0.4827586206896552,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.29083333333333333,0.7166666666666667,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.7083333333333334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,phase_T,0.5832736481524678,-0.5747589456610066,0.5185185185185185,0.0,0.0,False,,,training,0.0,0.0,,,,,,,,0.56,0.35000000000000003,0.8483333333333333,0.0,0.0,0.0,0.0,0.0,0.035999999999999935,0.0,1.0,0.6458333333333334,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
